target_id,dataset,stem,status,lddt,n_matched_atoms,n_contacts,error
denovo_pdb__9tau_A,denovo_pdb,9tau_A,ok,0.8673333193573859,923,120,
denovo_pdb__9ugr_A,denovo_pdb,9ugr_A,ok,0.36188144119847965,1566,0,
denovo_pdb__9v3a_A,denovo_pdb,9v3a_A,ok,0.6449017141792436,938,120,
denovo_pdb__9v4l_A,denovo_pdb,9v4l_A,ok,0.8280936223253238,565,68,
denovo_pdb__9vp8_A,denovo_pdb,9vp8_A,ok,0.3442459857639464,979,0,
denovo_pdb__9vvn_A,denovo_pdb,9vvn_A,ok,0.6465921756213491,1308,167,
denovo_pdb__9x1w_A,denovo_pdb,9x1w_A,ok,0.832587741128768,676,88,
denovo_pdb__9x1x_A,denovo_pdb,9x1x_A,ok,0.7197940655180313,691,90,
denovo_pdb__9xzo_A,denovo_pdb,9xzo_A,ok,0.7448215992546975,939,0,
foldbench100__5sbj_A,foldbench100,5sbj_A,ok,0.6159476365512349,188,26,
foldbench100__7pv5_A,foldbench100,7pv5_A,ok,0.6000980453840024,617,0,
foldbench100__7qp5_A,foldbench100,7qp5_A,ok,0.2760803087359453,1936,0,
foldbench100__7qsj_A,foldbench100,7qsj_A,ok,0.4586037850447017,2688,0,
foldbench100__7t9r_A,foldbench100,7t9r_A,ok,0.32330642278360344,316,0,
foldbench100__7tjb_A,foldbench100,7tjb_A,ok,0.5901458708888712,1770,0,
foldbench100__7tlh_A,foldbench100,7tlh_A,ok,0.28237622293693654,939,0,
foldbench100__7uba_A,foldbench100,7uba_A,ok,0.2748551848487256,1492,0,
foldbench100__7uk8_A,foldbench100,7uk8_A,ok,0.22042048181025867,3137,0,
foldbench100__7ur2_A,foldbench100,7ur2_A,ok,0.38068701468715815,1277,0,
foldbench100__7ur7_A,foldbench100,7ur7_A,ok,0.8493120798505529,534,63,
foldbench100__7urp_A,foldbench100,7urp_A,ok,0.5281662546742196,1185,159,
foldbench100__7uvg_A,foldbench100,7uvg_A,ok,0.24146253435037168,1301,0,
foldbench100__7uww_A,foldbench100,7uww_A,ok,0.26649334677915243,4835,0,
foldbench100__7v3o_A,foldbench100,7v3o_A,ok,0.2100593201614901,2200,0,
foldbench100__7w15_A,foldbench100,7w15_A,ok,0.31941033945012,2354,0,
foldbench100__7wz5_A,foldbench100,7wz5_A,ok,0.32132742273119075,1256,0,
foldbench100__7wzm_A,foldbench100,7wzm_A,ok,0.24119917181641104,3469,0,
foldbench100__7x3h_A,foldbench100,7x3h_A,ok,0.3635582480345606,2196,0,
foldbench100__7x4p_A,foldbench100,7x4p_A,ok,0.28693728456037454,2514,0,
foldbench100__7x8l_A,foldbench100,7x8l_A,ok,0.2494019570265822,3932,0,
foldbench100__7xcd_A,foldbench100,7xcd_A,ok,0.36328850294080794,1438,0,
foldbench100__7xg9_A,foldbench100,7xg9_A,ok,0.5519333535981215,2181,0,
foldbench100__7xi5_A,foldbench100,7xi5_A,ok,0.4318647121447875,439,0,
foldbench100__7xjr_A,foldbench100,7xjr_A,ok,0.4199081703049432,2493,0,
foldbench100__7xlz_A,foldbench100,7xlz_A,ok,0.3059970754591339,1917,0,
foldbench100__7xp9_A,foldbench100,7xp9_A,ok,0.5232817995310668,613,76,
foldbench100__7xq4_A,foldbench100,7xq4_A,ok,0.3757470585155321,3676,0,
foldbench100__7xrx_A,foldbench100,7xrx_A,ok,0.36091706616343144,3003,0,
foldbench100__7xyr_A,foldbench100,7xyr_A,ok,0.2792758469958444,4383,0,
foldbench100__7xz3_A,foldbench100,7xz3_A,ok,0.26665803800864757,2198,0,
foldbench100__7y3h_A,foldbench100,7y3h_A,ok,0.319475211124195,2988,0,
foldbench100__7y4h_A,foldbench100,7y4h_A,ok,0.313850511877547,2546,0,
foldbench100__7y54_A,foldbench100,7y54_A,ok,0.2893318292693079,775,0,
foldbench100__7y5j_A,foldbench100,7y5j_A,ok,0.43503082156300726,753,0,
foldbench100__7y5m_A,foldbench100,7y5m_A,ok,0.2928342910661689,1237,0,
foldbench100__7y5r_A,foldbench100,7y5r_A,ok,0.7510978657800687,812,0,
foldbench100__7y8h_A,foldbench100,7y8h_A,ok,0.2852627349435243,732,0,
foldbench100__7y8i_A,foldbench100,7y8i_A,ok,0.7232646698016765,665,82,
foldbench100__7yd4_A,foldbench100,7yd4_A,ok,0.2785557568605289,1275,0,
foldbench100__7yhr_A,foldbench100,7yhr_A,ok,0.6369209261967124,471,0,
foldbench100__7ykm_A,foldbench100,7ykm_A,ok,0.8242052131987345,635,0,
foldbench100__7ylr_A,foldbench100,7ylr_A,ok,0.3783828033004699,2467,0,
foldbench100__7yug_A,foldbench100,7yug_A,ok,0.511008111239861,953,0,
foldbench100__7yyg_A,foldbench100,7yyg_A,ok,0.3644065341679681,2067,0,
foldbench100__7z65_A,foldbench100,7z65_A,ok,0.2983646146197557,2218,0,
